timestamp,price,quantity,side,venue,symbol,snapshot_id
2026-03-29T20:25:26.640386+00:00,62999.99,0.25574,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62946.47,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62899.6,0.14785,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62899.58,0.15898,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62873.72,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62857.14,0.01073,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62726.8,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62700.0,0.0026,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62678.0,0.01138,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62666.0,0.01595,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62646.6,0.305,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62583.37,0.00164,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62555.0,12.42256,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62537.03,0.00036,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62501.06,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62500.0,0.13333,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62472.0,0.00011,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62468.44,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62454.82,0.00154,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62415.42,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62382.52,0.00041,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62352.68,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62345.0,0.002,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62337.93,0.06629,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62200.0,0.0027,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62190.86,0.00085,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62150.0,0.00321,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62141.77,0.00102,bid,binance,BTCUSDT,0
